분류,지역(시),지역(구),기관(시설)명1,기관(시설)명2,전화번호,홈페이지주소,주소,상세주소
정신의료기관,인천광역시,부평구,김태수,정신건강의학과의원,032-525-8700,,인천광역시 부평구 경원대로 1234 7층,
정신의료기관,인천광역시,부평구,근로복지공단,인천산재병원,032-500-0114,www.kcomwel.or.kr,인천광역시 부평구 무네미로446,
정신의료기관,인천광역시,부평구,김종숙,정신건강의학과의원,032-526-9203,,인천광역시 부평구 부평대로51,
정신의료기관,인천광역시,부평구,윤종한,정신건강의학과의원,032-524-7272,,인천광역시 부평구 부평대로 38,
정신의료기관,인천광역시,부평구,정건연세정신과의원,,032-526-1900,jkclinic.net/,인천광역시 부평구 부평대로33,창성빌딩 7층
정신의료기관,인천광역시,부평구,방성우신경정신과,,032-526-0012,,인천광역시 부평구 부평문화로 61,
정신의료기관,인천광역시,부평구,최기은신경정신과,,032-437-0330,,인천광역시 부평구 부평구열우물로21,
정신의료기관,인천광역시,계양구,한림병원,,032-540-9114,www.hallym.net/,인천광역시 계양구 장제로 722,
정신의료기관,인천광역시,계양구,보람병원,,032-542-0114,,인천광역시 계양구 오조산로 11,
정신의료기관,인천광역시,계양구,삼정병원,,032-543-7530,www.samjh.co.kr,인천광역시 계양구 장제로 800,
정신의료기관,인천광역시,계양구,한동병원,,032 543 7114,,인천광역시 계양구 장제로 857,
정신의료기관,인천광역시,계양구,원정신과의원,,032-547-7114,www.wonclinic.kr,인천광역시 계양구 주부토로 496번길 2,
정신의료기관,인천광역시,계양구,임태식,신경정신과의원,032-554-5511,,인천광역시 계양구 계산새로65번길 17,계양메디칼빌딩 2층
정신의료기관,인천광역시,계양구,이석환,신경정신과의원,032-552-0392,,인천광역시 계양구 계양대로 55,
정신의료기관,인천광역시,계양구,연세,신경정신과의원,032-555-8810,www.y-happyfamily.com,인천광역시 계양구 경명대로 1088,
정신의료기관,인천광역시,계양구,성로요양병원,,032-555-4663,,인천광역시 계양구 아나지로 380,
정신의료기관,인천광역시,서구,은혜병원,,032-562-5101,www.ehhosp.com,인천광역시 서구 심곡로132번길 22,
정신의료기관,인천광역시,서구,인천참사랑병원,,032-571-9111,www.clh.co.kr,인천광역시 서구 원창로240번길 9,
정신의료기관,인천광역시,서구,블레스병원,,032-563-1175,,인천광역시 서구 청마로167번안길 17,
정신의료기관,인천광역시,서구,조은,정신건강의학과의원,032-564-7505,,인천광역시 서구 청마로51번안길 11,보람프라자 7층
정신의료기관,인천광역시,서구,루가의료재단 나은병원,나은병원,032-584-0114,www.luga.co.kr,인천광역시 서구 원적로 23,
정신의료기관,인천광역시,서구,고정신건강의학과,,032-572-0572,,인천광역시 서구 가정로 363 2층,
정신의료기관,인천광역시,강화군,강화필병원,,032-937-0321,,인천광역시 강화군 불은면 해안동로,464-17
정신의료기관,인천광역시,강화군,베스트병원,,032-933-7114,,인천광역시 강화군 하점면 창후로 286,
정신의료기관,인천광역시,강화군,도담병원,,032-933-5222,www.dodamhospital.com,인천광역시 강화군 내가면 해안서로964,
정신의료기관,대구광역시,중구,경북대학교병원,,053-200-5114,knuh.knu.ac.kr,대구광역시 중구 동덕로 200,
정신의료기관,대구광역시,중구,계명대학교동산병원,,053-250-7114,www.dsmc.or.kr,대구광역시 중구 달성로 56,
정신의료기관,대구광역시,중구,곽병원,,053-252-2401,www.kwakh.co.kr,대구광역시 중구 국채보상로 531,
정신의료기관,대구광역시,중구,가족사랑정신과의원,,053-422-7901,,대구광역시 중구 달구벌대로2111 3층,
정신의료기관,대구광역시,중구,강신경정신과의원,,053-253-2882,,대구광역시 중구 중앙대로355-1,
정신의료기관,대구광역시,중구,박순원에스앤비의원,,053-422-7565,www.slim4u.co.kr,대구광역시 중구 동덕로91 4층,
정신의료기관,대구광역시,중구,백정신과의원,,053-422-2466,,대구광역시 중구 달구벌대로 2208,
정신의료기관,대구광역시,중구,황규홍,신경정신과의원,053-422-7779,,대구광역시 중구 태평로252 2층,
정신의료기관,대구광역시,중구,늘푸른BM의원,,053-425-4323,,대구광역시 중구 달구벌대로 2122-1 3층,
정신의료기관,대구광역시,동구,대구파티마병원,,053-940-7114,www.fatima.or.kr,대구광역시 동구 아양로 99,
정신의료기관,대구광역시,동구,대동병원,,053-663-1000,www.ddhosp.com,대구광역시 동구 화랑로 169,
정신의료기관,대구광역시,동구,동부허병원,,053-749-0000,hospitalhuh.com,대구광역시 동구 화랑로 81,
정신의료기관,대구광역시,동구,반야월정신과의원,,053-961-7292,,대구광역시 동구 안심로 368,남일빌딩 6층
정신의료기관,대구광역시,동구,참소중한당신,정신과의원,053-752-2351,www.drchaclinic.co.kr,대구광역시 동구 화랑로 109,
정신의료기관,대구광역시,동구,새동촌정신과의원,,053-982-2345,,대구광역시 동구 동촌로 179,
정신의료기관,대구광역시,동구,노태용정신과의원,,053-956-7070,,대구광역시 동구 아양로 202,
정신의료기관,대구광역시,동구,성모신경정신과의원,,053-959-9856,,대구광역시 동구 아양로 48,
정신의료기관,대구광역시,서구,곽호순병원,,053-572-7770,gomental.co.kr,대구광역시 서구 통학로31번지,
정신의료기관,대구광역시,서구,대구의료원,,053-560-7575,www.daegumc.co.kr,대구광역시 서구 평리로 157,
정신의료기관,대구광역시,서구,광장정신과의원,,053-565-0037,,대구광역시 서구 달구벌대로 1733,
정신의료기관,대구광역시,서구,참마음정신과,,053-561-4544,,대구광역시 서구 달서로 201,
정신의료기관,대구광역시,서구,서대구,정신건강의학과의원,053-522-7559,,대구광역시 서구 서대구로 74,
정신의료기관,대구광역시,서구,김철진정신과,,053-567-0184,,대구광역시 서구 달구벌대로 1877,
정신의료기관,대구광역시,남구,영남대학교병원,,053-623-8001,www.yumc.ac.kr,대구광역시 남구 현충로 170,
정신의료기관,대구광역시,남구,대구,가톨릭대학교병원,053-650-3000,www.dcmc.co.kr,대구광역시 남구 두류공원로 17길 33,
정신의료기관,대구광역시,남구,오신열,신경정신과의원,053-623-0013,,대구광역시 남구 대명로 76,
정신의료기관,대구광역시,남구,마음편한의원,,053-624-0075,,대구광역시 남구 대명로 162-1,
정신의료기관,대구광역시,북구,칠곡경북대학교병원,,053-200-2114,knumc.org,대구광역시 북구 호국로 807,
정신의료기관,대구광역시,북구,배성병원,,053-383-2700,bshospital.co.kr,대구광역시 북구 검단로140,
정신의료기관,대구광역시,북구,성동병원,,053-325-0009,www.sdhospital.co.kr,대구광역시 북구 칠곡중앙대로99길21,
정신의료기관,대구광역시,북구,M병원,,053-359-3771,www.mhospital.kr,대구광역시 북구 팔달로 147,
정신의료기관,대구광역시,북구,추동호정신과,,053-383-2800,,대구광역시 북구 검단로 3,
정신의료기관,대구광역시,북구,동아정신과의원,,053-325-7582,,대구광역시 북구 칠곡중앙대로 428,
정신의료기관,대구광역시,북구,칠곡연합정신과,,053-323-5831,,대구광역시 북구 칠곡중앙대로 400,
정신의료기관,대구광역시,북구,마인드필의원,,053-351-1275,,대구광역시 북구 팔달로 195,
정신의료기관,대구광역시,북구,침산마인드필의원,,053-351-5566,WWW.mindfeel.co.kr,대구광역시 북구 침산남로 136,
정신의료기관,대구광역시,수성구,의료법인한성재단,동아메디병원,053-780-3000,www.damhospital.co.kr/dam,대구광역시 수성구 지산로 77,
정신의료기관,대구광역시,수성구,아이행복정신과의원,,053-745-5275,,대구광역시 수성구 달구벌대로 2491,세기빌딩 5층
정신의료기관,대구광역시,수성구,미래연합의원,,053-744-2090,,대구광역시 수성구 달구벌대로 2512,
정신의료기관,대구광역시,수성구,마인드앤헬스의원,,053-765-1318,emind.co.kr,대구광역시 수성구 동대구로 194,
정신의료기관,대구광역시,수성구,이재정정신과의원,,053-783-7114,,대구광역시 수성구 지범로 181,202호
정신의료기관,대구광역시,수성구,장바오로정신과의원,,053-794-8575,,대구광역시 수성구 달구벌대로 3206,창성빌딩 4층
정신의료기관,대구광역시,수성구,신홍식정신과의원,,053-781-2466,,대구광역시 수성구 지범로 188,청구리빙월등 402
정신의료기관,대구광역시,수성구,명신경정신과의원,,053-791-7877,,대구광역시 수성구 달구벌대로 3209,
정신의료기관,대구광역시,수성구,김승일정신과의원,,053-766-1300,,대구광역시 수성구 명덕로 368,
정신의료기관,대구광역시,수성구,밝은정신과의원,,053-752-5983,www.happypsy.co.kr,대구광역시 수성구 청호로496번지 3층,
정신의료기관,대구광역시,수성구,동양신경정신과의원,,053-754-0025,,대구광역시 수성구 달구벌대로 2472,
정신의료기관,대구광역시,수성구,유앤아이정신과의원,,053-754-8789,,대구광역시 수성구 달구벌대로 2403,팍스빌딩 2층
정신의료기관,대구광역시,수성구,김준홍,정신건강의학과의원,053-763-7588,,대구광역시 수성구 들안로 262,
정신의료기관,대구광역시,수성구,마음과마음,정신건강의학과의원,053-759-7515,,대구광역시 수성구 달구벌대로 2285,
정신의료기관,대구광역시,수성구,공감과성장김현철,정신건강의학과의원,053-752-2539,ilovemind.com,대구광역시 수성구 동대구로 300,범어롯데캐슬상가 202
정신의료기관,대구광역시,수성구,수성중동병원,,053-766-8700,jungdongmc.com,대구광역시 수성구 수성로 268,메트로타워 4~8층
정신의료기관,대구광역시,달서구,대구보훈병원,,053-630-7840,,대구광역시 달서구 월곡로60,
정신의료기관,대구광역시,달서구,서대구대동병원,,053-662-1000,,대구광역시 달서구 달구벌대로 1577,
정신의료기관,대구광역시,달서구,허병원,,053-527-0300,,대구광역시 달서구 학산로 121,
정신의료기관,대구광역시,달서구,대구한마음병원,,053-581-7007,,대구광역시 달서구 달구벌대로 1200,
정신의료기관,대구광역시,달서구,베델병원,,053-524-6601,,대구광역시 달서구 와룡로 57,
정신의료기관,대구광역시,달서구,한일병원,,053-659-1100,,대구광역시 달서구 장기로 100,
정신의료기관,대구광역시,달서구,미주병원,,053-629-8119,,대구광역시 달서구 당산로 138,
정신의료기관,대구광역시,달서구,경대연합정신과,,053-621-6300,,대구광역시 달서구 월배로 455,
정신의료기관,대구광역시,달서구,효성신경정신과,,053-654-6973,,대구광역시 달서구 월배로 400,
정신의료기관,대구광역시,달서구,김대혁,정신건강의학과의원,053-554-5575,,대구광역시 달서구 달구벌대로 1530,삼정브리티시용산 301~307
정신의료기관,대구광역시,달서구,성서정신과,,053-582-7733,,대구광역시 달서구 계대동문로 120,
정신의료기관,대구광역시,달서구,오창기,정신건강의학과의원,053-636-0088,,대구광역시 달서구 월배로 113 3층,
정신의료기관,대구광역시,달서구,신대구,정신건강의학과의원,053-566-0364,,대구광역시 달서구 달구벌대로 1660 3층,
정신의료기관,대구광역시,달서구,가야기독병원,,053-620-9500,,대구광역시 달서구 월배로83길 14,
정신의료기관,대구광역시,달서구,위드병원,,053-522-1275,,대구광역시 달서구 명덕로 23,
정신의료기관,대구광역시,달성군,대구정신병원,,053-630-3000~1,www.daegumental.co.kr/default/,대구광역시 달성군 화원읍 명천로 58,
정신의료기관,대구광역시,달성군,제이미주병원,,053-592-7119,,대구광역시 달성군 다사읍 달구벌대로,893
